5'_gene,3'_gene,5'_transcript,3'_transcript,5'_strand,3'_strand,exon_gene_source,exon_number,exon_chr,exon_start,exon_end
MDH1,LINC01278,ENST00000484538,ENST00000666437,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000666437,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000666437,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000484538,ENST00000666437,+,-,'3 gene,5,X,63396773,63398080
MDH1,LINC01278,ENST00000484538,ENST00000670203,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000670203,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000670203,+,-,'3 gene,3,X,63399781,63399903
MDH1,LINC01278,ENST00000484538,ENST00000670203,+,-,'3 gene,4,X,63396807,63398089
MDH1,LINC01278,ENST00000484538,ENST00000656953,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000656953,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000656953,+,-,'3 gene,2,X,63397488,63399903
MDH1,LINC01278,ENST00000484538,ENST00000666216,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000666216,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000666216,+,-,'3 gene,4,X,63397507,63399903
MDH1,LINC01278,ENST00000484538,ENST00000659222,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000659222,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000659222,+,-,'3 gene,4,X,63399781,63399903
MDH1,LINC01278,ENST00000484538,ENST00000659222,+,-,'3 gene,5,X,63397540,63398933
MDH1,LINC01278,ENST00000484538,ENST00000662689,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000662689,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000662689,+,-,'3 gene,3,X,63397670,63399903
MDH1,LINC01278,ENST00000484538,ENST00000662779,+,-,'5 gene,1,2,63597548,63597574
MDH1,LINC01278,ENST00000484538,ENST00000662779,+,-,'5 gene,2,2,63599170,63599292
MDH1,LINC01278,ENST00000484538,ENST00000662779,+,-,'3 gene,4,X,63399429,63399903
